"ticker","date","amount"
"CPX.TO","2022-03-30",0.5480
"CPX.TO","2022-06-29",0.5480
"CPX.TO","2022-09-28",0.5800
"CPX.TO","2022-12-29",0.5800
"CPX.TO","2023-03-30",0.5800
"CPX.TO","2023-06-29",0.5800
"CPX.TO","2023-09-28",0.6150
"CPX.TO","2023-12-28",0.6150
"CPX.TO","2024-03-27",0.6150
"CPX.TO","2024-06-28",0.6150
"CPX.TO","2024-09-27",0.6520
"CPX.TO","2024-12-31",0.6520
"CPX.TO","2025-03-31",0.6520
"CPX.TO","2025-06-30",0.6520
"CPX.TO","2025-09-29",0.6910
"CPX.TO","2025-12-31",0.6910
"CPX.TO","2026-03-31",0.6910
"CTC-A.TO","1988-07-25",0.0600
"CTC-A.TO","1988-10-25",0.0600
"CTC-A.TO","1989-01-25",0.0600
"CTC-A.TO","1989-04-24",0.0800
"CTC-A.TO","1989-07-25",0.0800
"CTC-A.TO","1989-10-25",0.0800
"CTC-A.TO","1990-01-25",0.0800
"CTC-A.TO","1990-04-24",0.1000
"CTC-A.TO","1990-07-25",0.1000
"CTC-A.TO","1990-10-25",0.1000
"CTC-A.TO","1991-01-31",0.1000
"CTC-A.TO","1991-04-24",0.1000
"CTC-A.TO","1991-07-25",0.1000
"CTC-A.TO","1991-10-25",0.1000
"CTC-A.TO","1992-01-27",0.1000
"CTC-A.TO","1992-04-24",0.1000
"CTC-A.TO","1992-07-27",0.1000
"CTC-A.TO","1992-10-26",0.1000
"CTC-A.TO","1993-01-25",0.1000
"CTC-A.TO","1993-04-26",0.1000
"CTC-A.TO","1993-07-26",0.1000
"CTC-A.TO","1993-10-25",0.1000
"CTC-A.TO","1994-01-25",0.1000
"CTC-A.TO","1994-04-25",0.1000
"CTC-A.TO","1994-07-25",0.1000
"CTC-A.TO","1994-10-25",0.1000
"CTC-A.TO","1995-01-25",0.1000
"CTC-A.TO","1995-04-24",0.1000
"CTC-A.TO","1995-07-27",0.1000
"CTC-A.TO","1995-10-27",0.1000
"CTC-A.TO","1996-01-29",0.1000
"CTC-A.TO","1996-04-26",0.1000
"CTC-A.TO","1996-07-29",0.1000
"CTC-A.TO","1996-10-29",0.1000
"CTC-A.TO","1997-01-29",0.1000
"CTC-A.TO","1997-04-28",0.1000
"CTC-A.TO","1997-07-29",0.1000
"CTC-A.TO","1997-10-29",0.1000
"CTC-A.TO","1998-01-28",0.1000
"CTC-A.TO","1998-04-28",0.1000
"CTC-A.TO","1998-07-29",0.1000
"CTC-A.TO","1998-10-28",0.1000
"CTC-A.TO","1999-01-27",0.1000
"CTC-A.TO","1999-04-28",0.1000
"CTC-A.TO","1999-07-28",0.1000
"CTC-A.TO","1999-10-27",0.1000
"CTC-A.TO","2000-01-27",0.1000
"CTC-A.TO","2000-04-26",0.1000
"CTC-A.TO","2000-07-26",0.1000
"CTC-A.TO","2000-10-27",0.1000
"CTC-A.TO","2001-01-29",0.1000
"CTC-A.TO","2001-04-26",0.1000
"CTC-A.TO","2001-07-26",0.1000
"CTC-A.TO","2001-10-29",0.1000
"CTC-A.TO","2002-01-29",0.1000
"CTC-A.TO","2002-04-26",0.1000
"CTC-A.TO","2002-07-26",0.1000
"CTC-A.TO","2002-10-29",0.1000
"CTC-A.TO","2003-01-29",0.1000
"CTC-A.TO","2003-04-28",0.1000
"CTC-A.TO","2003-07-29",0.1000
"CTC-A.TO","2003-10-29",0.1000
"CTC-A.TO","2004-01-28",0.1000
"CTC-A.TO","2004-04-28",0.1250
"CTC-A.TO","2004-07-28",0.1250
"CTC-A.TO","2004-10-27",0.1250
"CTC-A.TO","2005-01-27",0.1250
"CTC-A.TO","2005-04-27",0.1450
"CTC-A.TO","2005-07-27",0.1450
"CTC-A.TO","2005-10-27",0.1450
"CTC-A.TO","2006-01-27",0.1450
"CTC-A.TO","2006-04-26",0.1650
"CTC-A.TO","2006-07-27",0.1650
"CTC-A.TO","2006-10-27",0.1650
"CTC-A.TO","2007-01-29",0.1650
"CTC-A.TO","2007-04-26",0.1850
"CTC-A.TO","2007-07-27",0.1850
"CTC-A.TO","2007-10-29",0.1850
"CTC-A.TO","2008-01-29",0.1850
"CTC-A.TO","2008-04-28",0.2100
"CTC-A.TO","2008-07-29",0.2100
"CTC-A.TO","2008-10-29",0.2100
"CTC-A.TO","2009-01-28",0.2100
"CTC-A.TO","2009-04-28",0.2100
"CTC-A.TO","2009-07-29",0.2100
"CTC-A.TO","2009-10-28",0.2100
"CTC-A.TO","2010-01-27",0.2100
"CTC-A.TO","2010-04-28",0.2100
"CTC-A.TO","2010-07-28",0.2100
"CTC-A.TO","2010-10-27",0.2100
"CTC-A.TO","2011-01-27",0.2750
"CTC-A.TO","2011-04-27",0.2750
"CTC-A.TO","2011-07-27",0.2750
"CTC-A.TO","2011-10-27",0.2750
"CTC-A.TO","2012-01-27",0.3000
"CTC-A.TO","2012-04-26",0.3000
"CTC-A.TO","2012-07-27",0.3000
"CTC-A.TO","2012-10-29",0.3000
"CTC-A.TO","2013-01-29",0.3500
"CTC-A.TO","2013-04-26",0.3500
"CTC-A.TO","2013-07-29",0.3500
"CTC-A.TO","2013-10-29",0.3500
"CTC-A.TO","2014-01-29",0.4380
"CTC-A.TO","2014-04-28",0.4380
"CTC-A.TO","2014-07-29",0.5000
"CTC-A.TO","2014-10-29",0.5000
"CTC-A.TO","2015-01-28",0.5250
"CTC-A.TO","2015-04-28",0.5250
"CTC-A.TO","2015-07-29",0.5250
"CTC-A.TO","2015-10-28",0.5250
"CTC-A.TO","2016-01-27",0.5750
"CTC-A.TO","2016-04-27",0.5750
"CTC-A.TO","2016-07-27",0.5750
"CTC-A.TO","2016-10-27",0.5750
"CTC-A.TO","2017-01-27",0.6500
"CTC-A.TO","2017-04-26",0.6500
"CTC-A.TO","2017-07-27",0.6500
"CTC-A.TO","2017-10-30",0.6500
"CTC-A.TO","2018-01-30",0.9000
"CTC-A.TO","2018-04-27",0.9000
"CTC-A.TO","2018-07-30",0.9000
"CTC-A.TO","2018-10-30",0.9000
"CTC-A.TO","2019-01-30",1.0380
"CTC-A.TO","2019-04-29",1.0380
"CTC-A.TO","2019-07-30",1.0380
"CTC-A.TO","2019-10-30",1.0380
"CTC-A.TO","2020-01-30",1.1380
"CTC-A.TO","2020-04-29",1.1380
"CTC-A.TO","2020-07-30",1.1380
"CTC-A.TO","2020-10-29",1.1380
"CTC-A.TO","2021-01-28",1.1750
"CTC-A.TO","2021-04-29",1.1750
"CTC-A.TO","2021-07-29",1.1750
"CTC-A.TO","2021-10-28",1.1750
"CTC-A.TO","2022-01-28",1.3000
"CTC-A.TO","2022-04-28",1.3000
"CTC-A.TO","2022-07-28",1.6250
"CTC-A.TO","2022-10-28",1.6250
"CTC-A.TO","2023-01-30",1.7250
"CTC-A.TO","2023-04-27",1.7250
"CTC-A.TO","2023-07-28",1.7250
"CTC-A.TO","2023-10-30",1.7250
"CTC-A.TO","2024-01-30",1.7500
"CTC-A.TO","2024-04-29",1.7500
"CTC-A.TO","2024-07-31",1.7500
"CTC-A.TO","2024-10-31",1.7500
"CTC-A.TO","2025-01-31",1.7750
"CTC-A.TO","2025-04-30",1.7750
"CTC-A.TO","2025-07-31",1.7750
"CTC-A.TO","2025-10-31",1.7750
"CTC-A.TO","2026-01-30",1.8000
"CTC-A.TO","2026-04-30",1.8000
"CU.TO","2000-11-08",0.1125
"CU.TO","2001-02-07",0.1175
"CU.TO","2001-05-02",0.1175
"CU.TO","2001-08-08",0.1175
"CU.TO","2001-11-07",0.1175
"CU.TO","2002-02-06",0.1225
"CU.TO","2002-05-15",0.1225
"CU.TO","2002-08-07",0.1225
"CU.TO","2002-11-06",0.1225
"CU.TO","2003-02-05",0.1275
"CU.TO","2003-05-07",0.1275
"CU.TO","2003-08-06",0.1275
"CU.TO","2003-11-05",0.1275
"CU.TO","2004-02-09",0.1325
"CU.TO","2004-05-10",0.1325
"CU.TO","2004-08-10",0.1325
"CU.TO","2004-11-08",0.1325
"CU.TO","2005-02-07",0.1375
"CU.TO","2005-05-09",0.1375
"CU.TO","2005-08-08",0.1375
"CU.TO","2005-11-07",0.1375
"CU.TO","2006-02-06",0.1425
"CU.TO","2006-08-04",0.2700
"CU.TO","2006-11-06",0.1450
"CU.TO","2007-02-05",0.1525
"CU.TO","2007-05-15",0.1575
"CU.TO","2007-08-03",0.1575
"CU.TO","2007-11-05",0.1575
"CU.TO","2008-02-04",0.1665
"CU.TO","2008-05-05",0.1665
"CU.TO","2008-08-01",0.1665
"CU.TO","2008-11-03",0.1665
"CU.TO","2009-02-04",0.1765
"CU.TO","2009-05-05",0.1765
"CU.TO","2009-08-06",0.1765
"CU.TO","2009-11-05",0.1765
"CU.TO","2010-02-04",0.1890
"CU.TO","2010-05-06",0.1890
"CU.TO","2010-08-09",0.1890
"CU.TO","2010-11-08",0.1890
"CU.TO","2011-02-03",0.2015
"CU.TO","2011-05-06",0.2015
"CU.TO","2011-08-09",0.2015
"CU.TO","2011-11-08",0.2015
"CU.TO","2012-02-03",0.2215
"CU.TO","2012-05-08",0.2215
"CU.TO","2012-08-08",0.2215
"CU.TO","2012-11-07",0.2215
"CU.TO","2013-02-05",0.2425
"CU.TO","2013-05-08",0.2425
"CU.TO","2013-08-08",0.2420
"CU.TO","2013-11-06",0.2420
"CU.TO","2014-02-04",0.2680
"CU.TO","2014-05-07",0.2680
"CU.TO","2014-08-07",0.2680
"CU.TO","2014-11-05",0.2680
"CU.TO","2015-02-03",0.2950
"CU.TO","2015-05-05",0.2950
"CU.TO","2015-08-07",0.2950
"CU.TO","2015-11-03",0.2950
"CU.TO","2016-02-03",0.3250
"CU.TO","2016-05-05",0.3250
"CU.TO","2016-08-08",0.3250
"CU.TO","2016-11-04",0.3250
"CU.TO","2017-02-02",0.3580
"CU.TO","2017-05-05",0.3580
"CU.TO","2017-08-08",0.3580
"CU.TO","2017-11-08",0.3580
"CU.TO","2018-02-07",0.3930
"CU.TO","2018-05-09",0.3930
"CU.TO","2018-08-09",0.3930
"CU.TO","2018-11-08",0.3930
"CU.TO","2019-02-06",0.4230
"CU.TO","2019-05-08",0.4230
"CU.TO","2019-08-07",0.4230
"CU.TO","2019-11-06",0.4230
"CU.TO","2020-02-05",0.4350
"CU.TO","2020-05-06",0.4350
"CU.TO","2020-08-05",0.4350
"CU.TO","2020-11-04",0.4350
"CU.TO","2021-02-03",0.4400
"CU.TO","2021-05-05",0.4400
"CU.TO","2021-08-04",0.4400
"CU.TO","2021-11-03",0.4400
"CU.TO","2022-02-02",0.4440
"CU.TO","2022-05-04",0.4440
"CU.TO","2022-08-03",0.4440
"CU.TO","2022-11-02",0.4440
"CU.TO","2023-02-01",0.4490
"CU.TO","2023-05-03",0.4490
"CU.TO","2023-08-02",0.4490
"CU.TO","2023-11-01",0.4490
"CU.TO","2024-01-31",0.4530
"CU.TO","2024-05-01",0.4530
"CU.TO","2024-08-08",0.4530
"CU.TO","2024-11-07",0.4530
"CU.TO","2025-02-06",0.4580
"CU.TO","2025-05-01",0.4580
"CU.TO","2025-08-07",0.4580
"CU.TO","2025-11-06",0.4580
"CU.TO","2026-02-05",0.4620
"CU.TO","2026-05-07",0.4620
"CVE.TO","2010-03-11",0.2000
"CVE.TO","2010-06-11",0.2000
"CVE.TO","2010-12-13",0.2000
"CVE.TO","2011-03-11",0.2000
"CVE.TO","2011-06-13",0.2000
"CVE.TO","2011-09-13",0.2000
"CVE.TO","2011-12-13",0.2000
"CVE.TO","2012-03-13",0.2200
"CVE.TO","2012-06-13",0.2200
"CVE.TO","2012-09-12",0.2200
"CVE.TO","2012-12-12",0.2200
"CVE.TO","2013-03-13",0.2420
"CVE.TO","2013-06-12",0.2420
"CVE.TO","2013-09-11",0.2420
"CVE.TO","2013-12-11",0.2420
"CVE.TO","2014-03-12",0.2660
"CVE.TO","2014-06-11",0.2660
"CVE.TO","2014-09-11",0.2660
"CVE.TO","2014-12-11",0.2660
"CVE.TO","2015-03-11",0.2660
"CVE.TO","2015-06-11",0.2660
"CVE.TO","2015-09-11",0.1600
"CVE.TO","2015-12-11",0.1600
"CVE.TO","2016-03-11",0.0500
"CVE.TO","2016-06-13",0.0500
"CVE.TO","2016-09-13",0.0500
"CVE.TO","2016-12-13",0.0500
"CVE.TO","2017-03-13",0.0500
"CVE.TO","2017-06-13",0.0500
"CVE.TO","2017-09-14",0.0500
"CVE.TO","2017-12-14",0.0500
"CVE.TO","2018-03-14",0.0500
"CVE.TO","2018-06-14",0.0500
"CVE.TO","2018-09-13",0.0500
"CVE.TO","2018-12-13",0.0500
"CVE.TO","2019-03-14",0.0500
"CVE.TO","2019-06-13",0.0500
"CVE.TO","2019-09-12",0.0500
"CVE.TO","2019-12-12",0.0630
"CVE.TO","2020-03-12",0.0630
"CVE.TO","2021-03-12",0.0180
"CVE.TO","2021-06-14",0.0180
"CVE.TO","2021-09-14",0.0180
"CVE.TO","2021-12-14",0.0350
"CVE.TO","2022-03-14",0.0350
"CVE.TO","2022-06-14",0.1050
"CVE.TO","2022-09-14",0.1050
"CVE.TO","2022-11-17",0.1140
"CVE.TO","2022-12-14",0.1050
"CVE.TO","2023-03-14",0.1050
"CVE.TO","2023-06-14",0.1400
"CVE.TO","2023-09-14",0.1400
"CVE.TO","2023-12-14",0.1400
"CVE.TO","2024-03-14",0.1400
"CVE.TO","2024-05-16",0.1350
"CVE.TO","2024-06-14",0.1800
"CVE.TO","2024-09-13",0.1800
"CVE.TO","2024-12-13",0.1800
"CVE.TO","2025-03-14",0.1800
"CVE.TO","2025-06-13",0.2000
"CVE.TO","2025-09-15",0.2000
"CVE.TO","2025-12-15",0.2000
"CVE.TO","2026-03-13",0.2000
"EMA.TO","1995-01-26",0.1950
"EMA.TO","1995-04-25",0.1950
"EMA.TO","1995-07-27",0.1950
"EMA.TO","1995-10-27",0.1950
"EMA.TO","1996-01-30",0.2000
"EMA.TO","1996-04-29",0.2000
"EMA.TO","1996-07-29",0.2000
"EMA.TO","1996-10-29",0.2000
"EMA.TO","1997-01-29",0.2020
"EMA.TO","1997-04-29",0.2020
"EMA.TO","1997-07-29",0.2020
"EMA.TO","1997-10-28",0.2020
"EMA.TO","1998-01-28",0.2050
"EMA.TO","1998-04-29",0.2050
"EMA.TO","1998-07-28",0.2050
"EMA.TO","1998-10-27",0.2050
"EMA.TO","1999-01-28",0.2080
"EMA.TO","1999-04-28",0.2080
"EMA.TO","1999-07-27",0.2080
"EMA.TO","1999-10-27",0.2080
"EMA.TO","2000-07-27",0.2100
"EMA.TO","2000-10-27",0.2100
"EMA.TO","2001-01-30",0.2130
"EMA.TO","2001-04-27",0.2130
"EMA.TO","2001-07-27",0.2130
"EMA.TO","2001-10-29",0.2130
"EMA.TO","2002-01-30",0.2150
"EMA.TO","2002-04-29",0.2150
"EMA.TO","2002-07-11",0.2150
"EMA.TO","2002-07-29",0.2150
"EMA.TO","2002-10-29",0.2150
"EMA.TO","2003-01-29",0.2150
"EMA.TO","2003-04-29",0.2150
"EMA.TO","2003-07-29",0.2150
"EMA.TO","2003-10-28",0.2150
"EMA.TO","2004-01-29",0.2200
"EMA.TO","2004-04-29",0.2200
"EMA.TO","2004-07-28",0.2200
"EMA.TO","2004-10-27",0.2200
"EMA.TO","2005-01-28",0.2230
"EMA.TO","2005-04-28",0.2230
"EMA.TO","2005-07-27",0.2230
"EMA.TO","2005-10-28",0.2230
"EMA.TO","2006-01-30",0.2230
"EMA.TO","2006-04-27",0.2230
"EMA.TO","2006-07-28",0.2230
"EMA.TO","2006-10-30",0.2230
"EMA.TO","2007-01-30",0.2230
"EMA.TO","2007-04-27",0.2230
"EMA.TO","2007-07-30",0.2280
"EMA.TO","2007-10-30",0.2280
"EMA.TO","2008-01-30",0.2380
"EMA.TO","2008-04-29",0.2380
"EMA.TO","2008-07-30",0.2380
"EMA.TO","2008-10-30",0.2530
"EMA.TO","2009-01-29",0.2530
"EMA.TO","2009-04-29",0.2530
"EMA.TO","2009-07-29",0.2530
"EMA.TO","2009-10-29",0.2730
"EMA.TO","2010-01-28",0.2730
"EMA.TO","2010-04-29",0.2830
"EMA.TO","2010-07-28",0.2830
"EMA.TO","2010-10-28",0.3250
"EMA.TO","2011-01-28",0.3250
"EMA.TO","2011-04-28",0.3250
"EMA.TO","2011-07-27",0.3250
"EMA.TO","2011-10-28",0.3380
"EMA.TO","2012-01-30",0.3380
"EMA.TO","2012-04-27",0.3380
"EMA.TO","2012-07-30",0.6750
"EMA.TO","2012-10-30",0.3500
"EMA.TO","2013-01-30",0.3500
"EMA.TO","2013-04-29",0.3500
"EMA.TO","2013-07-29",0.3500
"EMA.TO","2013-10-30",0.3620
"EMA.TO","2014-01-30",0.3630
"EMA.TO","2014-04-29",0.3630
"EMA.TO","2014-07-29",0.3630
"EMA.TO","2014-10-30",0.3880
"EMA.TO","2015-01-30",0.3880
"EMA.TO","2015-04-29",0.4000
"EMA.TO","2015-07-29",0.4000
"EMA.TO","2015-10-29",0.4750
"EMA.TO","2016-01-29",0.4750
"EMA.TO","2016-04-28",0.4750
"EMA.TO","2016-07-20",0.5230
"EMA.TO","2016-10-28",0.5230
"EMA.TO","2017-01-30",0.5230
"EMA.TO","2017-04-27",0.5230
"EMA.TO","2017-07-28",0.5230
"EMA.TO","2017-10-31",0.5650
"EMA.TO","2018-01-31",0.5650
"EMA.TO","2018-04-30",0.5650
"EMA.TO","2018-07-31",0.5650
"EMA.TO","2018-10-31",0.5880
"EMA.TO","2019-01-31",0.5880
"EMA.TO","2019-04-30",0.5880
"EMA.TO","2019-07-31",0.5880
"EMA.TO","2019-10-31",0.6130
"EMA.TO","2020-01-30",0.6130
"EMA.TO","2020-04-30",0.6130
"EMA.TO","2020-07-30",0.6130
"EMA.TO","2020-10-30",0.6380
"EMA.TO","2021-02-01",0.6380
"EMA.TO","2021-04-30",0.6380
"EMA.TO","2021-07-30",0.6380
"EMA.TO","2021-10-29",0.6630
"EMA.TO","2022-01-31",0.6630
"EMA.TO","2022-04-29",0.6630
"EMA.TO","2022-07-29",0.6630
"EMA.TO","2022-10-31",0.6900
"EMA.TO","2023-01-31",0.6900
"EMA.TO","2023-04-28",0.6900
"EMA.TO","2023-07-31",0.6900
"EMA.TO","2023-10-31",0.7180
"EMA.TO","2024-01-31",0.7180
"EMA.TO","2024-04-30",0.7180
"EMA.TO","2024-08-01",0.7180
"EMA.TO","2024-10-03",0.7250
"EMA.TO","2024-11-01",0.7250
"EMA.TO","2025-01-31",0.7250
"EMA.TO","2025-05-01",0.7250
"EMA.TO","2025-08-01",0.7250
"EMA.TO","2025-10-31",0.7330
"EMA.TO","2026-01-30",0.7330
"EMA.TO","2026-05-01",0.7330
"ENB.TO","1995-02-07",0.0625
"ENB.TO","1995-05-23",0.0625
"ENB.TO","1995-08-11",0.0625
"ENB.TO","1995-11-17",0.0625
"ENB.TO","1996-02-14",0.0625
"ENB.TO","1996-05-13",0.0625
"ENB.TO","1996-08-16",0.0644
"ENB.TO","1996-11-13",0.0644
"ENB.TO","1997-02-12",0.0644
"ENB.TO","1997-05-14",0.0644
"ENB.TO","1997-08-20",0.0681
"ENB.TO","1997-11-19",0.0681
"ENB.TO","1998-02-11",0.0681
"ENB.TO","1998-05-13",0.0681
"ENB.TO","1998-08-12",0.0719
"ENB.TO","1998-11-17",0.0719
"ENB.TO","1999-02-10",0.0719
"ENB.TO","1999-05-12",0.0755
"ENB.TO","1999-08-11",0.0757
"ENB.TO","1999-11-17",0.0757
"ENB.TO","2000-02-09",0.0757
"ENB.TO","2000-05-10",0.0808
"ENB.TO","2000-08-09",0.0808
"ENB.TO","2000-11-15",0.0808
"ENB.TO","2001-02-07",0.0875
"ENB.TO","2001-05-16",0.0875
"ENB.TO","2001-08-08",0.0875
"ENB.TO","2001-11-21",0.0875
"ENB.TO","2002-02-11",0.0950
"ENB.TO","2002-05-15",0.0950
"ENB.TO","2002-08-07",0.0950
"ENB.TO","2002-11-18",0.0950
"ENB.TO","2003-02-12",0.1037
"ENB.TO","2003-05-19",0.1037
"ENB.TO","2003-08-13",0.1037
"ENB.TO","2003-11-12",0.1037
"ENB.TO","2004-02-11",0.1145
"ENB.TO","2004-05-13",0.1145
"ENB.TO","2004-08-12",0.1145
"ENB.TO","2004-11-10",0.1145
"ENB.TO","2005-02-11",0.1250
"ENB.TO","2005-05-12",0.1250
"ENB.TO","2005-08-11",0.1250
"ENB.TO","2005-11-10",0.1440
"ENB.TO","2006-02-13",0.1440
"ENB.TO","2006-05-11",0.1440
"ENB.TO","2006-08-11",0.1440
"ENB.TO","2006-11-10",0.1440
"ENB.TO","2007-02-13",0.1540
"ENB.TO","2007-05-11",0.1540
"ENB.TO","2007-08-13",0.1540
"ENB.TO","2007-11-13",0.1540
"ENB.TO","2008-02-13",0.1650
"ENB.TO","2008-05-13",0.1650
"ENB.TO","2008-08-13",0.1650
"ENB.TO","2008-11-12",0.1650
"ENB.TO","2009-02-11",0.1850
"ENB.TO","2009-05-13",0.1850
"ENB.TO","2009-08-13",0.1850
"ENB.TO","2009-11-12",0.1850
"ENB.TO","2010-02-10",0.2125
"ENB.TO","2010-05-12",0.2125
"ENB.TO","2010-08-11",0.2125
"ENB.TO","2010-11-10",0.2125
"ENB.TO","2011-02-11",0.2450
"ENB.TO","2011-05-11",0.2450
"ENB.TO","2011-08-11",0.2450
"ENB.TO","2011-11-10",0.2450
"ENB.TO","2012-02-13",0.2830
"ENB.TO","2012-05-11",0.2830
"ENB.TO","2012-08-13",0.2830
"ENB.TO","2012-11-13",0.2830
"ENB.TO","2013-02-13",0.3150
"ENB.TO","2013-05-13",0.3150
"ENB.TO","2013-08-13",0.3150
"ENB.TO","2013-11-13",0.3150
"ENB.TO","2014-02-12",0.3500
"ENB.TO","2014-05-13",0.3500
"ENB.TO","2014-08-13",0.3500
"ENB.TO","2014-11-12",0.3500
"ENB.TO","2015-02-11",0.4650
"ENB.TO","2015-05-13",0.4650
"ENB.TO","2015-08-12",0.4650
"ENB.TO","2015-11-12",0.4650
"ENB.TO","2016-02-11",0.5300
"ENB.TO","2016-05-12",0.5300
"ENB.TO","2016-08-11",0.5300
"ENB.TO","2016-11-10",0.5300
"ENB.TO","2017-02-13",0.5830
"ENB.TO","2017-05-11",0.6100
"ENB.TO","2017-08-11",0.6100
"ENB.TO","2017-11-14",0.6100
"ENB.TO","2018-02-14",0.6710
"ENB.TO","2018-05-14",0.6710
"ENB.TO","2018-08-14",0.6710
"ENB.TO","2018-11-14",0.6710
"ENB.TO","2019-02-14",0.7380
"ENB.TO","2019-05-14",0.7380
"ENB.TO","2019-08-14",0.7380
"ENB.TO","2019-11-14",0.7380
"ENB.TO","2020-02-13",0.8100
"ENB.TO","2020-05-14",0.8100
"ENB.TO","2020-08-13",0.8100
"ENB.TO","2020-11-12",0.8100
"ENB.TO","2021-02-11",0.8350
"ENB.TO","2021-05-13",0.8350
"ENB.TO","2021-08-12",0.8350
"ENB.TO","2021-11-12",0.8350
"ENB.TO","2022-02-14",0.8600
"ENB.TO","2022-05-12",0.8600
"ENB.TO","2022-08-12",0.8600
"ENB.TO","2022-11-14",0.8600
"ENB.TO","2023-02-14",0.8880
"ENB.TO","2023-05-12",0.8880
"ENB.TO","2023-08-14",0.8880
"ENB.TO","2023-11-14",0.8880
"ENB.TO","2024-02-14",0.9150
"ENB.TO","2024-05-14",0.9150
"ENB.TO","2024-08-15",0.9150
"ENB.TO","2024-11-15",0.9150
"ENB.TO","2025-02-14",0.9430
"ENB.TO","2025-05-15",0.9430
"ENB.TO","2025-08-15",0.9430
"ENB.TO","2025-11-14",0.9430
"ENB.TO","2026-02-17",0.9700
"ENB.TO","2026-05-15",0.9700
"ENGH.TO","2007-05-10",0.0125
"ENGH.TO","2007-08-10",0.0125
"ENGH.TO","2007-11-09",0.0125
"ENGH.TO","2008-02-12",0.0125
"ENGH.TO","2008-05-12",0.0125
"ENGH.TO","2008-08-12",0.0125
"ENGH.TO","2008-11-12",0.0125
"ENGH.TO","2009-02-11",0.0125
"ENGH.TO","2009-05-13",0.0150
"ENGH.TO","2009-08-12",0.0150
"ENGH.TO","2009-11-12",0.0150
"ENGH.TO","2010-05-13",0.0200
"ENGH.TO","2010-08-13",0.0200
"ENGH.TO","2010-11-12",0.0200
"ENGH.TO","2011-02-10",0.0200
"ENGH.TO","2011-05-13",0.0250
"ENGH.TO","2011-08-15",0.0250
"ENGH.TO","2011-11-14",0.0250
"ENGH.TO","2012-02-13",0.0250
"ENGH.TO","2012-05-15",0.0325
"ENGH.TO","2012-08-15",0.0325
"ENGH.TO","2012-11-14",0.0325
"ENGH.TO","2013-02-12",0.0325
"ENGH.TO","2013-05-15",0.0400
"ENGH.TO","2013-08-14",0.0400
"ENGH.TO","2013-11-13",0.0400
"ENGH.TO","2014-02-12",0.0400
"ENGH.TO","2014-05-14",0.0500
"ENGH.TO","2014-08-13",0.0500
"ENGH.TO","2014-11-12",0.0500
"ENGH.TO","2015-02-11",0.0500
"ENGH.TO","2015-05-13",0.0600
"ENGH.TO","2015-08-12",0.0600
"ENGH.TO","2015-11-12",0.0600
"ENGH.TO","2016-02-10",0.0600
"ENGH.TO","2016-05-13",0.0700
"ENGH.TO","2016-08-15",0.0700
"ENGH.TO","2016-11-14",0.0700
"ENGH.TO","2017-02-10",0.0700
"ENGH.TO","2017-05-15",0.0800
"ENGH.TO","2017-08-15",0.0800
"ENGH.TO","2017-11-15",0.0800
"ENGH.TO","2018-02-13",0.0800
"ENGH.TO","2018-05-16",0.0900
"ENGH.TO","2018-08-16",0.0900
"ENGH.TO","2018-11-15",0.0900
"ENGH.TO","2019-02-13",0.0900
"ENGH.TO","2019-05-16",0.1100
"ENGH.TO","2019-08-15",0.1100
"ENGH.TO","2019-11-14",0.1100
"ENGH.TO","2020-02-13",0.1100
"ENGH.TO","2020-05-14",0.1350
"ENGH.TO","2020-08-14",0.1350
"ENGH.TO","2020-11-13",0.1350
"ENGH.TO","2021-01-14",1.5000
"ENGH.TO","2021-02-11",0.1350
"ENGH.TO","2021-05-14",0.1600
"ENGH.TO","2021-08-16",0.1600
"ENGH.TO","2021-11-15",0.1600
"ENGH.TO","2022-02-11",0.1600
"ENGH.TO","2022-05-16",0.1850
"ENGH.TO","2022-08-16",0.1850
"ENGH.TO","2022-11-15",0.1850
"ENGH.TO","2023-02-13",0.1850
"ENGH.TO","2023-05-16",0.2200
"ENGH.TO","2023-08-16",0.2200
"ENGH.TO","2023-11-15",0.2200
"ENGH.TO","2024-02-14",0.2200
"ENGH.TO","2024-05-16",0.2600
"ENGH.TO","2024-08-16",0.2600
"ENGH.TO","2024-11-15",0.2600
"ENGH.TO","2025-02-14",0.2600
"ENGH.TO","2025-05-16",0.3000
"ENGH.TO","2025-08-15",0.3000
"ENGH.TO","2025-11-14",0.3000
"ENGH.TO","2026-02-13",0.3000
"ENGH.TO","2026-05-15",0.3100
"FTS.TO","1995-02-06",0.1050
"FTS.TO","1995-05-08",0.1050
"FTS.TO","1995-08-09",0.1050
"FTS.TO","1995-11-08",0.1075
"FTS.TO","1996-02-07",0.1075
"FTS.TO","1996-05-15",0.1075
"FTS.TO","1996-08-14",0.1075
